osmid,lanes,name,infra_type,oneway,reversed,length,rfid_c,rfid,avgspeed,time,ref,maxspeed,access,F_EV1_mi,F_EV1_ma,F_EV1_me,F_EV1_fr,road_type,lanes_copy,dam_EV1_al
10873111,2.0,North 4th Street,residential,False,False,47.692,2499,98,47.0,0.001,None,None,None,1.8700000047683716,2.009999990463257,1.9600000381469727,1.0,other,2.0,12815.0
10873111,2.0,North 4th Street,residential,False,True,55.574,2500,262,47.0,0.001,None,None,None,1.850000023841858,1.940000057220459,1.8925001621246338,1.0,other,2.0,14624.0
1389743077,2.0,3rd Street North,primary,True,False,12.256,2501,1053,56.0,0.0,FL A1A,35 mph,None,2.0199999809265137,2.0399999618530273,2.0299999713897705,1.0,primary,2.0,16759.0
444454418,2.0,3rd Avenue North,residential,False,False,8.769,2502,1052,47.0,0.0,None,None,None,1.9800000190734863,1.9900000095367432,1.9850000143051147,1.0,other,2.0,2374.0
444454418,2.0,3rd Avenue North,residential,False,True,47.37,2503,264,47.0,0.001,None,None,None,1.909999966621399,2.059999942779541,2.0,1.0,other,2.0,12885.0
1394903488,3.0,3rd Street North,primary,True,False,34.919,2504,1156,56.0,0.001,FL A1A,35 mph,None,1.9199999570846558,2.0299999713897705,1.9749999046325684,1.0,primary,3.0,70695.0
10873111,2.0,North 4th Street,residential,False,False,10.532,2505,265,47.0,0.0,None,None,None,1.8700000047683716,2.0,1.940000057220459,1.0,other,2.0,2813.0
10873111,2.0,North 4th Street,residential,False,True,53.604,2506,271,47.0,0.001,None,None,None,1.940000057220459,2.0,1.9587501287460327,1.0,other,2.0,14398.0
83634153,2.0,4th Avenue North,residential,False,False,7.8,2507,267,47.0,0.0,None,None,None,1.8700000047683716,1.8899999856948853,1.8799999952316284,1.0,other,2.0,2044.0
83634153,2.0,4th Avenue North,residential,False,True,65.518,2508,1055,47.0,0.001,None,None,None,1.8700000047683716,2.0199999809265137,1.9459999084472657,1.0,other,2.0,17529.0
83634153,2.0,4th Avenue North,residential,False,False,25.267,2509,267,47.0,0.001,None,None,None,1.8899999856948853,2.059999942779541,1.9524999856948853,1.0,other,2.0,6774.0
83634153,2.0,4th Avenue North,residential,False,True,7.8,2510,1055,47.0,0.0,None,None,None,1.8700000047683716,1.8899999856948853,1.8799999952316284,1.0,other,2.0,2044.0
444563942,2.0,5th Avenue North,residential,False,False,10.018,2511,1155,47.0,0.0,None,None,None,1.9700000286102295,1.9900000095367432,1.9833332697550456,1.0,other,2.0,2711.0
444563942,2.0,5th Avenue North,residential,False,True,39.23,2512,272,47.0,0.001,None,None,None,1.8899999856948853,2.0,1.9579999923706055,1.0,other,2.0,10535.0
83634153,2.0,4th Avenue North,residential,False,False,64.251,2513,326,47.0,0.001,None,None,None,1.6399999856948853,1.9500000476837158,1.7729999542236328,1.0,other,2.0,16274.0
83634153,2.0,4th Avenue North,residential,False,True,42.176,2514,268,47.0,0.001,None,None,None,1.440000057220459,1.6399999856948853,1.5340000152587892,1.0,other,2.0,9852.0
1394903486,2.0,3rd Street North,primary,True,False,50.771,2515,1061,56.0,0.001,FL A1A,35 mph,None,1.6299999952316284,1.940000057220459,1.8500001089913505,1.0,primary,2.0,65911.0
10873111,2.0,North 4th Street,residential,False,False,51.402,2516,270,47.0,0.001,None,None,None,1.440000057220459,1.690000057220459,1.5199999128069197,1.0,other,2.0,11948.0
10873111,2.0,North 4th Street,residential,False,True,52.721,2517,275,47.0,0.001,None,None,None,1.690000057220459,1.899999976158142,1.8128570829119002,1.0,other,2.0,13527.0
10876164,2.0,6th Avenue North,residential,False,False,37.024,2518,1060,47.0,0.001,None,None,None,1.7000000476837158,1.809999942779541,1.771666685740153,1.0,other,2.0,9374.0
10876164,2.0,6th Avenue North,residential,False,True,26.602,2519,276,47.0,0.001,None,None,None,1.7999999523162842,1.8300000429153442,1.809999942779541,1.0,other,2.0,6819.0
1394903486,2.0,3rd Street North,primary,True,False,17.083,2520,1061,56.0,0.0,FL A1A,35 mph,None,1.8700000047683716,2.0199999809265137,1.9233333269755046,1.0,primary,2.0,22693.0
10876164,2.0,6th Avenue North,residential,False,False,5.113,2521,1060,47.0,0.0,None,None,None,1.8300000429153442,1.8700000047683716,1.850000023841858,1.0,other,2.0,1328.0
10876164,2.0,6th Avenue North,residential,False,True,18.677,2522,276,47.0,0.0,None,None,None,1.8700000047683716,2.049999952316284,1.9774999618530273,1.0,other,2.0,5046.0
444563942,2.0,5th Avenue North,residential,False,False,47.354,2523,1155,47.0,0.001,None,None,None,1.8899999856948853,1.9700000286102295,1.9283334414164226,1.0,other,2.0,12601.0
444563942,2.0,5th Avenue North,residential,False,True,10.018,2524,272,47.0,0.0,None,None,None,1.9700000286102295,1.9900000095367432,1.9833332697550456,1.0,other,2.0,2711.0
10878701,2.0,7th Avenue North,residential,False,False,67.038,2525,1063,47.0,0.001,None,None,None,1.350000023841858,1.7300000190734863,1.5233333375718858,1.0,other,2.0,15601.0
10878701,2.0,7th Avenue North,residential,False,True,21.485,2526,280,47.0,0.0,None,None,None,1.7200000286102295,1.909999966621399,1.7899999618530273,1.0,other,2.0,5472.0
1389745084,2.0,3rd Street North,primary,True,False,25.772,2527,1064,56.0,0.0,FL A1A,35 mph,None,1.9800000190734863,2.0199999809265137,2.006666660308838,1.0,primary,2.0,35093.0
10878701,2.0,7th Avenue North,residential,False,False,19.615,2528,1063,47.0,0.0,None,None,None,1.25,1.350000023841858,1.3174999952316284,1.0,other,2.0,4009.0
10878701,2.0,7th Avenue North,residential,False,True,67.038,2529,280,47.0,0.001,None,None,None,1.350000023841858,1.7300000190734863,1.5233333375718858,1.0,other,2.0,15601.0
10876164,2.0,6th Avenue North,residential,False,False,20.297,2530,1060,47.0,0.0,None,None,None,1.5700000524520874,1.7000000476837158,1.6266667048136394,1.0,other,2.0,4896.0
10876164,2.0,6th Avenue North,residential,False,True,37.024,2531,276,47.0,0.001,None,None,None,1.7000000476837158,1.809999942779541,1.771666685740153,1.0,other,2.0,9374.0
10876164,2.0,6th Avenue North,residential,False,False,26.602,2532,1060,47.0,0.001,None,None,None,1.7999999523162842,1.8300000429153442,1.809999942779541,1.0,other,2.0,6819.0
10876164,2.0,6th Avenue North,residential,False,True,5.113,2533,276,47.0,0.0,None,None,None,1.8300000429153442,1.8700000047683716,1.850000023841858,1.0,other,2.0,1328.0
351669862,2.0,North 5th Street,residential,False,False,52.033,2534,700,47.0,0.001,None,None,None,1.0,1.1699999570846558,1.0671428271702357,1.0,other,2.0,8748.0
351669862,2.0,North 5th Street,residential,False,True,52.163,2535,1009,47.0,0.001,None,None,None,1.0700000524520874,1.2200000286102295,1.1528572354997908,1.0,other,2.0,9417.0
10873111,2.0,North 4th Street,residential,False,False,51.873,2536,278,47.0,0.001,None,None,None,0.9399999976158142,1.2999999523162842,1.096666653951009,1.0,other,2.0,8943.0
10873111,2.0,North 4th Street,residential,False,True,51.803,2537,283,47.0,0.001,None,None,None,0.9900000095367432,1.2599999904632568,1.1628571919032507,1.0,other,2.0,9427.0
10876992,2.0,Barbara Lane,residential,False,False,97.639,2538,633,47.0,0.002,None,None,None,0.8399999737739563,1.5800000429153442,1.1776922666109526,1.0,other,2.0,17978.0
10876992,2.0,Barbara Lane,residential,False,True,89.446,2539,637,47.0,0.002,None,None,None,0.8500000238418579,1.2899999618530273,1.055384635925293,1.0,other,2.0,14886.0
10877896,2.0,10th Avenue North,residential,False,False,160.077,2540,634,47.0,0.003,None,None,None,1.100000023841858,1.4800000190734863,1.309090874411843,1.0,other,2.0,32521.0
10877896,2.0,10th Avenue North,residential,False,True,66.174,2541,655,47.0,0.001,None,None,None,0.949999988079071,1.3600000143051147,1.265999984741211,1.0,other,2.0,13031.0
10884260,2.0,7th Street North,residential,False,False,27.24,2542,638,47.0,0.001,None,None,None,1.3700000047683716,1.4700000286102295,1.4039999008178712,1.0,other,2.0,5908.0
10884260,2.0,7th Street North,residential,False,True,49.587,2543,657,47.0,0.001,None,None,None,1.4500000476837158,1.5800000429153442,1.506666660308838,1.0,other,2.0,11472.0
10884260,2.0,7th Street North,residential,False,False,17.205,2544,656,47.0,0.0,None,None,None,1.2999999523162842,1.4299999475479126,1.3575000762939453,1.0,other,2.0,3616.0
10884260,2.0,7th Street North,residential,False,True,18.174,2545,767,47.0,0.0,None,None,None,1.2999999523162842,1.3600000143051147,1.3350000381469727,1.0,other,2.0,3760.0
10884260,2.0,7th Street North,residential,False,False,26.099,2546,766,47.0,0.001,None,None,None,1.2899999618530273,1.4800000190734863,1.352500081062317,1.0,other,2.0,5466.0
10884260,2.0,7th Street North,residential,False,True,26.177,2547,71,47.0,0.001,None,None,None,1.3200000524520874,1.3799999952316284,1.350000023841858,1.0,other,2.0,5473.0
10878701,2.0,7th Avenue North,residential,False,False,97.0,2548,708,47.0,0.002,None,None,None,0.7400000095367432,1.340000033378601,0.9164285659790039,1.0,other,2.0,14301.0
10878701,2.0,7th Avenue North,residential,False,True,115.972,2549,404,47.0,0.002,None,None,None,0.8999999761581421,1.4600000381469727,1.2246665954589844,1.0,other,2.0,22143.0
10874111,2.0,North 9th Street,residential,False,False,97.523,2550,395,47.0,0.002,None,None,None,0.3199999928474426,0.6399999856948853,0.4292307266822228,1.0,other,2.0,7769.0
10874111,2.0,North 9th Street,residential,False,True,6.894,2551,398,47.0,0.0,None,None,None,0.4300000071525574,0.4300000071525574,0.4300000071525574,1.0,other,2.0,550.0
10874111,2.0,North 9th Street,residential,False,False,6.953,2552,342,47.0,0.0,None,None,None,0.4000000059604645,0.4300000071525574,0.4150000214576721,1.0,other,2.0,536.0
10874111,2.0,North 9th Street,residential,False,True,98.145,2553,396,47.0,0.002,None,None,None,0.1899999976158142,0.75,0.4254545731977983,0.8209050794032925,other,2.0,6362.0
83634153,2.0,4th Avenue North,residential,False,False,53.39,2554,349,47.0,0.001,None,None,None,0.10000000149011612,0.11999999731779099,0.10999999940395355,0.0472975028347264,other,2.0,52.0
83634153,2.0,4th Avenue North,residential,False,True,34.138,2555,346,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10873111,2.0,North 4th Street,residential,False,False,66.226,2556,282,47.0,0.001,None,None,None,0.7900000214576721,1.090000033378601,0.9799999660915799,1.0,other,2.0,10316.0
10873111,2.0,North 4th Street,residential,False,True,19.672,2557,287,47.0,0.0,None,None,None,0.9700000286102295,1.0099999904632568,0.9900000095367432,1.0,other,2.0,3090.0
10873111,2.0,North 4th Street,residential,False,False,19.672,2558,282,47.0,0.0,None,None,None,0.9700000286102295,1.0099999904632568,0.9900000095367432,1.0,other,2.0,3090.0
10873111,2.0,North 4th Street,residential,False,True,21.739,2559,287,47.0,0.0,None,None,None,1.0099999904632568,1.2999999523162842,1.1575000286102295,1.0,other,2.0,3939.0
10880846,2.0,9th Avenue North,residential,False,False,17.001,2560,1069,47.0,0.0,None,None,None,1.4299999475479126,1.5399999618530273,1.5024999380111694,1.0,other,2.0,3927.0
10880846,2.0,9th Avenue North,residential,False,True,32.131,2561,288,47.0,0.001,None,None,None,1.5399999618530273,1.7999999523162842,1.684000015258789,1.0,other,2.0,7903.0
288716648,2.0,3rd Street North,primary,True,False,15.111,2562,1070,56.0,0.0,FL A1A,35 mph,None,1.9500000476837158,2.009999990463257,1.9800000190734863,1.0,primary,2.0,20426.0
83591046,2.0,8th Avenue North,residential,False,False,79.808,2563,1066,47.0,0.002,None,None,None,1.1299999952316284,1.4600000381469727,1.3010000228881835,1.0,other,2.0,16120.0
83591046,2.0,8th Avenue North,residential,False,True,27.411,2564,284,47.0,0.001,None,None,None,1.3600000143051147,2.0199999809265137,1.7049999237060547,1.0,other,2.0,6789.0
10877897,2.0,10th Avenue North,residential,False,False,6.541,2565,1072,47.0,0.0,None,None,None,1.2899999618530273,1.4199999570846558,1.3550000190734863,1.0,other,2.0,1372.0
10877897,2.0,10th Avenue North,residential,False,True,18.263,2566,292,47.0,0.0,None,None,None,1.4199999570846558,1.6299999952316284,1.5500000715255737,1.0,other,2.0,4290.0
10880846,2.0,9th Avenue North,residential,False,False,42.505,2567,1069,47.0,0.001,None,None,None,0.9700000286102295,1.350000023841858,1.2171429225376673,1.0,other,2.0,8069.0
10880846,2.0,9th Avenue North,residential,False,True,16.816,2568,288,47.0,0.0,None,None,None,1.350000023841858,1.4299999475479126,1.3833333651224773,1.0,other,2.0,3597.0
10877897,2.0,10th Avenue North,residential,False,False,18.263,2569,1072,47.0,0.0,None,None,None,1.4199999570846558,1.6299999952316284,1.5500000715255737,1.0,other,2.0,4290.0
10877897,2.0,10th Avenue North,residential,False,True,13.103,2570,292,47.0,0.0,None,None,None,1.4900000095367432,1.6100000143051147,1.5499999523162842,1.0,other,2.0,3078.0
10880846,2.0,9th Avenue North,residential,False,False,16.816,2571,1069,47.0,0.0,None,None,None,1.350000023841858,1.4299999475479126,1.3833333651224773,1.0,other,2.0,3597.0
10880846,2.0,9th Avenue North,residential,False,True,17.001,2572,288,47.0,0.0,None,None,None,1.4299999475479126,1.5399999618530273,1.5024999380111694,1.0,other,2.0,3927.0
1391746108,3.0,3rd Street North,primary,True,False,24.914,2573,1073,56.0,0.0,FL A1A,35 mph,None,1.7999999523162842,1.850000023841858,1.8239999771118165,1.0,primary,3.0,48115.0
10877897,2.0,10th Avenue North,residential,False,False,34.375,2574,1072,47.0,0.001,None,None,None,1.2899999618530273,1.4299999475479126,1.3760000228881837,1.0,other,2.0,7317.0
10877897,2.0,10th Avenue North,residential,False,True,6.541,2575,292,47.0,0.0,None,None,None,1.2899999618530273,1.4199999570846558,1.3550000190734863,1.0,other,2.0,1372.0
10877897,2.0,10th Avenue North,residential,False,False,13.103,2576,1072,47.0,0.0,None,None,None,1.4900000095367432,1.6100000143051147,1.5499999523162842,1.0,other,2.0,3078.0
10877897,2.0,10th Avenue North,residential,False,True,35.834,2577,292,47.0,0.001,None,None,None,1.4800000190734863,1.7000000476837158,1.538333257039388,1.0,other,2.0,8384.0
10873111,2.0,North 4th Street,residential,False,False,40.662,2578,290,47.0,0.001,None,None,None,1.2000000476837158,1.2699999809265137,1.2250000635782878,1.0,other,2.0,7766.0
10873111,2.0,North 4th Street,residential,False,True,63.832,2579,295,47.0,0.001,None,None,None,1.0700000524520874,1.4800000190734863,1.317500114440918,1.0,other,2.0,13046.0
10873111,2.0,North 4th Street,residential,False,False,52.903,2580,294,47.0,0.001,None,None,None,0.6899999976158142,1.25,0.9942857197352818,1.0,other,2.0,8340.0
10873111,2.0,North 4th Street,residential,False,True,51.743,2581,82,47.0,0.001,None,None,None,0.800000011920929,1.2699999809265137,1.0928571564810616,1.0,other,2.0,8892.0
10880174,2.0,11th Avenue North,residential,False,False,34.259,2582,296,47.0,0.001,None,None,None,1.0399999618530273,1.149999976158142,1.1116666793823242,1.0,other,2.0,5981.0
10880174,2.0,11th Avenue North,residential,False,True,43.608,2583,764,47.0,0.001,None,None,None,1.0299999713897705,1.159999966621399,1.091666618982951,1.0,other,2.0,7486.0
10880174,2.0,11th Avenue North,residential,False,False,43.608,2584,296,47.0,0.001,None,None,None,1.0299999713897705,1.159999966621399,1.091666618982951,1.0,other,2.0,7486.0
10880174,2.0,11th Avenue North,residential,False,True,28.974,2585,764,47.0,0.001,None,None,None,1.1100000143051147,1.2699999809265137,1.2240000724792481,1.0,other,2.0,5529.0
10882740,2.0,13th Avenue North,residential,False,False,39.631,2586,829,47.0,0.001,None,None,None,0.9599999785423279,1.1299999952316284,1.036666711171468,1.0,other,2.0,6488.0
10882740,2.0,13th Avenue North,residential,False,True,40.708,2587,831,47.0,0.001,None,None,None,1.0099999904632568,1.1299999952316284,1.081666628519694,1.0,other,2.0,6930.0
10886114,2.0,North 10th Street,residential,False,False,162.251,2588,645,56.0,0.003,None,35 mph,None,0.25,0.5299999713897705,0.3840000152587891,1.0,other,2.0,11564.0
10886114,2.0,North 10th Street,residential,False,True,160.831,2589,936,56.0,0.003,None,35 mph,None,0.07000000029802322,0.3199999928474426,0.2380000114440918,0.4780754691769278,other,2.0,3396.0
10880338,2.0,North 8th Street,residential,False,False,35.41,2590,775,47.0,0.001,None,None,None,0.8600000143051147,1.340000033378601,1.033333381017049,1.0,other,2.0,5780.0
10880338,2.0,North 8th Street,residential,False,True,45.498,2591,781,47.0,0.001,None,None,None,0.699999988079071,1.0299999713897705,0.9371429170880999,1.0,other,2.0,6832.0
10878024,2.0,17th Avenue North,residential,False,False,29.929,2592,417,47.0,0.001,None,None,None,0.8199999928474426,1.0299999713897705,0.9300000190734863,1.0,other,2.0,4466.0
10878024,2.0,17th Avenue North,residential,False,True,48.128,2593,547,47.0,0.001,None,None,None,0.8299999833106995,1.1200000047683716,1.0099999109903972,1.0,other,2.0,7693.0
10878024,2.0,17th Avenue North,residential,False,False,6.65,2594,417,47.0,0.0,None,None,None,0.9700000286102295,1.100000023841858,1.0233333110809326,1.0,other,2.0,1076.0
10878024,2.0,17th Avenue North,residential,False,True,7.198,2595,547,47.0,0.0,None,None,None,1.100000023841858,1.100000023841858,1.100000023841858,1.0,other,2.0,1244.0
10875370,2.0,16th Avenue North,residential,False,False,10.684,2596,544,47.0,0.0,None,None,None,1.340000033378601,1.4299999475479126,1.3849999904632568,1.0,other,2.0,2288.0
10875370,2.0,16th Avenue North,residential,False,True,9.677,2597,414,47.0,0.0,None,None,None,1.4299999475479126,1.4700000286102295,1.4500000476837158,1.0,other,2.0,2163.0
10880338,2.0,North 8th Street,residential,False,False,9.723,2598,775,47.0,0.0,None,None,None,1.340000033378601,1.4900000095367432,1.4149999618530273,1.0,other,2.0,2124.0
10880338,2.0,North 8th Street,residential,False,True,35.41,2599,781,47.0,0.001,None,None,None,0.8600000143051147,1.340000033378601,1.033333381017049,1.0,other,2.0,5780.0
10886114,2.0,North 10th Street,residential,False,False,14.455,2600,836,56.0,0.0,None,35 mph,None,0.28999999165534973,0.6000000238418579,0.4466666380564372,1.0,other,2.0,1198.0
10886114,2.0,North 10th Street,residential,False,True,121.8,2601,240,56.0,0.002,None,35 mph,None,0.28999999165534973,0.6399999856948853,0.46933333079020184,1.0,other,2.0,10610.0
10872658,2.0,14th Avenue North,residential,False,False,183.975,2602,237,47.0,0.004,None,None,None,0.05999999865889549,0.30000001192092896,0.1791666547457377,0.5517589423921104,other,2.0,3376.0
10872658,2.0,14th Avenue North,residential,False,True,36.547,2603,241,47.0,0.001,None,None,None,0.25999999046325684,0.6000000238418579,0.4119999885559082,1.0,other,2.0,2795.0
10872658,2.0,14th Avenue North,residential,False,False,9.876,2604,237,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10872658,2.0,14th Avenue North,residential,False,True,10.647,2605,241,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10887403,2.0,15th Avenue North,residential,False,False,37.21,2606,1087,47.0,0.001,None,None,None,1.6399999856948853,1.8300000429153442,1.7316665649414062,1.0,other,2.0,9298.0
10887403,2.0,15th Avenue North,residential,False,True,41.546,2607,303,47.0,0.001,None,None,None,1.5399999618530273,1.9500000476837158,1.8014286586216517,1.0,other,2.0,10621.0
10872657,2.0,14th Avenue North,residential,False,False,26.137,2608,222,47.0,0.001,None,None,None,1.100000023841858,1.1399999856948853,1.1274999380111694,1.0,other,2.0,4623.0
10872657,2.0,14th Avenue North,residential,False,True,26.471,2609,227,47.0,0.001,None,None,None,1.1299999952316284,1.190000057220459,1.1549999713897705,1.0,other,2.0,4787.0
10872657,2.0,14th Avenue North,residential,False,False,103.351,2610,226,47.0,0.002,None,None,None,0.8899999856948853,1.25,1.0900000254313151,1.0,other,2.0,17718.0
10872657,2.0,14th Avenue North,residential,False,True,81.371,2611,228,47.0,0.002,None,None,None,0.9399999976158142,1.1100000143051147,1.0400000485506924,1.0,other,2.0,13360.0
10884263,2.0,7th Street North,residential,False,False,33.967,2612,832,47.0,0.001,None,None,None,0.9399999976158142,1.2000000476837158,1.115999984741211,1.0,other,2.0,5951.0
10884263,2.0,7th Street North,residential,False,True,33.849,2613,230,47.0,0.001,None,None,None,1.1799999475479126,1.25,1.2174999713897705,1.0,other,2.0,6428.0
10880846,2.0,9th Avenue North,residential,False,False,7.173,2614,621,47.0,0.0,None,None,None,1.1200000047683716,1.149999976158142,1.1349999904632568,1.0,other,2.0,1276.0
10880846,2.0,9th Avenue North,residential,False,True,5.964,2615,799,47.0,0.0,None,None,None,0.9700000286102295,1.149999976158142,1.059999942779541,1.0,other,2.0,997.0
10880846,2.0,9th Avenue North,residential,False,False,42.874,2616,621,47.0,0.001,None,None,None,1.1100000143051147,1.440000057220459,1.2485713958740234,1.0,other,2.0,8334.0
10880846,2.0,9th Avenue North,residential,False,True,2.22,2617,799,47.0,0.0,None,None,None,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.0,other,2.0,390.0
1410709647,2.0,7th Avenue North,residential,False,False,11.897,2618,693,47.0,0.0,None,None,None,1.149999976158142,1.1699999570846558,1.159999966621399,1.0,other,2.0,2160.0
1410709647,2.0,7th Avenue North,residential,False,True,24.717,2619,697,47.0,0.001,None,None,None,1.100000023841858,1.399999976158142,1.2379999160766602,1.0,other,2.0,4767.0
1390377221,2.0,11th Avenue North,residential,False,False,11.881,2620,759,47.0,0.0,None,None,None,2.0,2.0799999237060547,2.0325000286102295,1.0,other,2.0,3251.0
1390377221,2.0,11th Avenue North,residential,False,True,2.783,2621,443,47.0,0.0,None,None,None,2.0799999237060547,2.0799999237060547,2.0799999237060547,1.0,other,2.0,768.0
83591046,2.0,8th Avenue North,residential,False,False,21.97,2622,866,47.0,0.0,None,None,None,1.6799999475479126,2.0299999713897705,1.8649998903274536,1.0,other,2.0,5731.0
83591046,2.0,8th Avenue North,residential,False,True,69.855,2623,433,47.0,0.001,None,None,None,1.7000000476837158,1.8799999952316284,1.7809999465942383,1.0,other,2.0,17740.0
1389974946,2.0,3rd Street North,primary,True,False,17.947,2624,431,56.0,0.0,FL A1A,35 mph,None,1.7599999904632568,1.8300000429153442,1.793333371480306,1.0,primary,2.0,22880.0
1389974946,2.0,3rd Street North,primary,True,False,25.827,2625,431,56.0,0.0,FL A1A,35 mph,None,1.7599999904632568,1.909999966621399,1.8324999809265137,1.0,primary,2.0,33342.0
351669850,2.0,North 2nd Street,residential,False,False,51.873,2626,868,40.0,0.001,None,25 mph,None,1.8600000143051147,2.059999942779541,1.9785714830671037,1.0,other,2.0,14018.0
351669850,2.0,North 2nd Street,residential,False,True,52.629,2627,695,40.0,0.001,None,25 mph,None,1.7999999523162842,2.059999942779541,1.9228570120675224,1.0,other,2.0,13981.0
1391746105,2.0,3rd Street North,primary,True,False,25.649,2628,434,56.0,0.0,FL A1A,35 mph,None,1.940000057220459,1.9700000286102295,1.9574999809265137,1.0,primary,2.0,34434.0
351669850,2.0,North 2nd Street,residential,False,False,51.81,2629,800,40.0,0.001,None,25 mph,None,1.7599999904632568,2.0,1.8657143456595284,1.0,other,2.0,13519.0
351669850,2.0,North 2nd Street,residential,False,True,55.061,2630,869,40.0,0.001,None,25 mph,None,1.850000023841858,2.0999999046325684,1.9728570665631975,1.0,other,2.0,14853.0
10880846,2.0,9th Avenue North,residential,False,False,28.178,2631,621,47.0,0.001,None,None,None,0.7400000095367432,1.149999976158142,0.9720000267028809,1.0,other,2.0,4360.0
10880846,2.0,9th Avenue North,residential,False,True,40.534,2632,799,47.0,0.001,None,None,None,0.6899999976158142,1.1799999475479126,0.8416666189829508,1.0,other,2.0,5579.0
10877897,2.0,10th Avenue North,residential,False,False,31.197,2633,1157,47.0,0.001,None,None,None,0.07999999821186066,0.3499999940395355,0.18833335240681967,1.0,other,2.0,1090.0
1390377221,2.0,11th Avenue North,residential,False,False,6.021,2634,1129,47.0,0.0,None,None,None,0.9800000190734863,1.149999976158142,1.065000057220459,1.0,other,2.0,1010.0
1390377221,2.0,11th Avenue North,residential,False,True,22.414,2635,760,47.0,0.0,None,None,None,0.5600000023841858,0.9800000190734863,0.7633333206176758,1.0,other,2.0,2854.0
1390377221,2.0,11th Avenue North,residential,False,False,22.414,2636,1129,47.0,0.0,None,None,None,0.5600000023841858,0.9800000190734863,0.7633333206176758,1.0,other,2.0,2854.0
1390377221,2.0,11th Avenue North,residential,False,True,15.985,2637,760,47.0,0.0,None,None,None,0.28999999165534973,0.5600000023841858,0.3725000023841858,1.0,other,2.0,1105.0
351754104,2.0,3rd Street North,primary,True,False,24.209,2638,437,56.0,0.0,FL A1A,35 mph,None,1.6699999570846558,1.7000000476837158,1.6866666475931804,1.0,primary,2.0,29799.0
351669850,2.0,North 2nd Street,residential,False,False,54.991,2639,660,40.0,0.001,None,25 mph,None,1.7899999618530273,2.069999933242798,1.9700000286102295,1.0,other,2.0,14822.0
351669850,2.0,North 2nd Street,residential,False,True,51.505,2640,801,40.0,0.001,None,25 mph,None,1.6699999570846558,2.109999895095825,1.8942856107439314,1.0,other,2.0,13561.0
1390377221,2.0,11th Avenue North,residential,False,False,24.242,2641,759,47.0,0.001,None,None,None,1.7599999904632568,1.8799999952316284,1.8133331934611003,1.0,other,2.0,6221.0
1390377221,2.0,11th Avenue North,residential,False,True,21.486,2642,443,47.0,0.0,None,None,None,1.7599999904632568,1.8300000429153442,1.796000099182129,1.0,other,2.0,5483.0
1390370675,2.0,3rd Street North,primary,True,False,24.2,2643,440,56.0,0.0,FL A1A,35 mph,None,1.649999976158142,1.809999942779541,1.7375000715255737,1.0,primary,2.0,30295.0
1390370675,2.0,3rd Street North,primary,True,False,33.641,2644,440,56.0,0.001,FL A1A,35 mph,None,1.590000033378601,1.690000057220459,1.6260000228881837,1.0,primary,2.0,40568.0
10877897,2.0,10th Avenue North,residential,False,False,24.219,2645,658,47.0,0.001,None,None,None,1.659999966621399,1.7400000095367432,1.7033333778381348,1.0,other,2.0,5996.0
10877897,2.0,10th Avenue North,residential,False,True,22.269,2646,439,47.0,0.0,None,None,None,1.659999966621399,1.8799999952316284,1.768000030517578,1.0,other,2.0,5631.0
10877897,2.0,10th Avenue North,residential,False,False,22.269,2647,658,47.0,0.0,None,None,None,1.659999966621399,1.8799999952316284,1.768000030517578,1.0,other,2.0,5631.0
10877897,2.0,10th Avenue North,residential,False,True,32.202,2648,439,47.0,0.001,None,None,None,1.809999942779541,1.9199999570846558,1.8819999694824219,1.0,other,2.0,8446.0
10877897,2.0,10th Avenue North,residential,False,False,32.202,2649,658,47.0,0.001,None,None,None,1.809999942779541,1.9199999570846558,1.8819999694824219,1.0,other,2.0,8446.0
10877897,2.0,10th Avenue North,residential,False,True,13.975,2650,439,47.0,0.0,None,None,None,1.809999942779541,2.109999895095825,1.9266665776570637,1.0,other,2.0,3717.0
351669850,2.0,North 2nd Street,residential,False,False,51.695,2651,757,40.0,0.001,None,25 mph,None,1.8899999856948853,2.109999895095825,2.0071427481515065,1.0,other,2.0,14079.0
351669850,2.0,North 2nd Street,residential,False,True,53.322,2652,661,40.0,0.001,None,25 mph,None,1.850000023841858,2.0899999141693115,1.9457144056047713,1.0,other,2.0,14265.0
1390377221,2.0,11th Avenue North,residential,False,False,21.486,2653,759,47.0,0.0,None,None,None,1.7599999904632568,1.8300000429153442,1.796000099182129,1.0,other,2.0,5483.0
1390377221,2.0,11th Avenue North,residential,False,True,31.046,2654,443,47.0,0.001,None,None,None,1.8300000429153442,2.0,1.912500023841858,1.0,other,2.0,8221.0
1390377221,2.0,11th Avenue North,residential,False,False,31.046,2655,759,47.0,0.001,None,None,None,1.8300000429153442,2.0,1.912500023841858,1.0,other,2.0,8221.0
1390377221,2.0,11th Avenue North,residential,False,True,11.881,2656,443,47.0,0.0,None,None,None,2.0,2.0799999237060547,2.0325000286102295,1.0,other,2.0,3251.0
10869239,2.0,12th Avenue North,residential,False,False,27.386,2657,72,47.0,0.001,None,None,None,0.3700000047683716,0.7300000190734863,0.5850000381469727,1.0,other,2.0,2847.0
