u,v,key,osmid,highway,lanes,name,oneway,reversed,length,rfid_c,rfid,avgspeed,time,bridge,RP1_me,RP1_fr,RP100_me,RP100_fr,RP20_me,RP20_fr,dam_RP100_al_segments,dam_RP100_al,dam_RP20_al_segments,dam_RP20_al,dam_RP1_al_segments,dam_RP1_al,maxspeed,ref,access,junction
99041860,99278051,0,424827764,residential,nan,2nd Street,False,True,103.79678833498735,"[7621, 1287, 852, 6331, 6303]",860,43.0,0.002,nan,,0.0,0.16454546018080277,0.8240918037348045,,0.0,"[np.float64(336.0), np.float64(151.0), np.float64(51.0), np.float64(791.0), np.float64(nan)]",1329.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99041860,99135628,0,424829808,tertiary,2,Ocean Drive,False,True,138.96574241532886,"[761, 6301, 6327]",526,48.0,0.003,nan,,0.0,,0.0,,0.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99041860,99135626,0,908306524,tertiary,nan,Ocean Drive,False,False,139.09828626393806,"[7586, 7588, 7590, 6312, 758, 2167]",523,48.0,0.003,nan,,0.0,0.13818181644786487,0.6509016617882193,,0.0,"[np.float64(146.0), np.float64(54.0), np.float64(nan), np.float64(817.0), np.float64(147.0), np.float64(nan)]",1164.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99041867,99041879,0,47471631,trunk_link,1,nan,True,False,39.89273253826556,"[68, 8871, 8872, 8873, 1868, 1869]",38,56.0,0.001,nan,0.3728571619306292,1.0,1.1471428189958846,1.0,0.927142824445452,1.0,"[np.float64(1539.0), np.float64(1181.0), np.float64(1376.0), np.float64(1202.0), np.float64(1474.0), np.float64(1620.0)]",8392.0,"[np.float64(1391.0), np.float64(1040.0), np.float64(1265.0), np.float64(1085.0), np.float64(1354.0), np.float64(1346.0)]",7481.0,"[np.float64(711.0), np.float64(473.0), np.float64(682.0), np.float64(538.0), np.float64(723.0), np.float64(454.0)]",3581.0,nan,nan,nan,nan
99041867,99089441,0,"[1482270945, 1482270946, 86626718]",trunk,1,Alton Road,True,False,32.92054817698606,"[69, 8870, 8874, 8875, 8876]",39,56.0,0.001,nan,0.38599998950958253,1.0,1.1619998931884765,1.0,0.9420000076293945,1.0,"[np.float64(989.0), np.float64(2764.0), np.float64(733.0), np.float64(2167.0), np.float64(291.0)]",6944.0,"[np.float64(879.0), np.float64(2468.0), np.float64(652.0), np.float64(1957.0), np.float64(261.0)]",6217.0,"[np.float64(421.0), np.float64(1187.0), np.float64(315.0), np.float64(970.0), np.float64(125.0)]",3018.0,35 mph,FL 907,nan,nan
99041867,99089438,0,"[1007230560, 293375988]",trunk,2,Alton Road,True,False,102.44844322610712,"[4775, 4776, 5801, 8362, 432, 4091, 4767]",324,56.0,0.002,nan,0.37833333015441895,1.0,1.144999901453654,1.0,0.9299999078114828,1.0,"[np.float64(11016.0), np.float64(3799.0), np.float64(11202.0), np.float64(6108.0), np.float64(5674.0), np.float64(4520.0), np.float64(1216.0)]",43535.0,"[np.float64(10138.0), np.float64(3357.0), np.float64(9732.0), np.float64(5504.0), np.float64(5050.0), np.float64(4144.0), np.float64(1107.0)]",39032.0,"[np.float64(5508.0), np.float64(1541.0), np.float64(4152.0), np.float64(2752.0), np.float64(2410.0), np.float64(2205.0), np.float64(572.0)]",19140.0,35 mph,FL 907,nan,nan
99041879,99089142,0,"[809023057, 86626731]",trunk,3,5th Street,True,False,51.18615990720745,"[73, 4765]",40,56.0,0.001,nan,0.21333332856496176,0.42716963193761465,0.7599999904632568,1.0,0.5387499928474426,1.0,"[np.float64(13119.0), np.float64(11661.0)]",24780.0,"[np.float64(10635.0), np.float64(8042.0)]",18677.0,"[np.float64(3359.0), np.float64(nan)]",3359.0,35 mph,FL A1A,nan,nan
99041879,99089441,0,38842959,trunk,2,5th Street,True,False,30.175733182509937,"[2307, 2308, 8877, 8878, 434]",327,56.0,0.001,nan,0.29599997997283933,1.0,1.0739999771118165,1.0,0.8539999961853028,1.0,"[np.float64(2891.0), np.float64(2926.0), np.float64(1325.0), np.float64(1396.0), np.float64(3614.0)]",12152.0,"[np.float64(2374.0), np.float64(2432.0), np.float64(1088.0), np.float64(1146.0), np.float64(3163.0)]",10203.0,"[np.float64(723.0), np.float64(820.0), np.float64(323.0), np.float64(340.0), np.float64(1397.0)]",3603.0,35 mph,FL A1A,nan,nan
99059282,99059283,0,"[11115474, 1381415204]",residential,2,33rd Street,False,True,81.85328632506372,"[8425, 8558, 5498, 90, 5500, 7166]",44,43.0,0.002,nan,0.2724999785423279,1.0,1.1825001239776611,1.0,0.93666672706604,1.0,"[np.float64(1753.0), np.float64(3239.0), np.float64(238.0), np.float64(688.0), np.float64(732.0), np.float64(355.0)]",7005.0,"[np.float64(1598.0), np.float64(2766.0), np.float64(196.0), np.float64(628.0), np.float64(611.0), np.float64(324.0)]",6123.0,"[np.float64(701.0), np.float64(743.0), np.float64(36.0), np.float64(288.0), np.float64(132.0), np.float64(158.0)]",2058.0,nan,nan,nan,nan
99059282,99249137,0,1381415208,primary,3,Collins Avenue,True,False,57.591258291089204,"[88, 4969, 4572]",42,56.0,0.001,nan,0.20428572382245744,1.0,1.1299999782017298,1.0,0.8785714421953473,1.0,"[np.float64(10477.0), np.float64(9479.0), np.float64(16464.0)]",36420.0,"[np.float64(8787.0), np.float64(8352.0), np.float64(14170.0)]",31309.0,"[np.float64(1987.0), np.float64(2749.0), np.float64(3933.0)]",8669.0,35 mph,FL A1A,nan,nan
99059282,99387290,0,1381415208,primary,3,Collins Avenue,True,False,76.0748869110244,"[2374, 3752, 4875, 1683, 8504, 8505, 8506, 4571]",1134,56.0,0.001,nan,0.2190000057220459,1.0,1.1399999618530274,1.0,0.8909999847412109,1.0,"[np.float64(3407.0), np.float64(1952.0), np.float64(2164.0), np.float64(15176.0), np.float64(2775.0), np.float64(2232.0), np.float64(2830.0), np.float64(17640.0)]",48176.0,"[np.float64(2921.0), np.float64(1660.0), np.float64(1855.0), np.float64(13184.0), np.float64(2396.0), np.float64(1898.0), np.float64(2401.0), np.float64(15325.0)]",41640.0,"[np.float64(779.0), np.float64(426.0), np.float64(507.0), np.float64(3912.0), np.float64(694.0), np.float64(487.0), np.float64(603.0), np.float64(4498.0)]",11906.0,35 mph,FL A1A,nan,nan
99059283,99214192,0,190557164,primary,2,Indian Creek Drive,True,False,75.62404290806792,"[2375, 2376, 8426, 8427, 8428, 8429, 8430, 89, 7582]",43,56.0,0.001,nan,0.44500001271565753,1.0,1.3391666412353516,1.0,1.1008334159851074,1.0,"[np.float64(3550.0), np.float64(2783.0), np.float64(3339.0), np.float64(3561.0), np.float64(8519.0), np.float64(2745.0), np.float64(4716.0), np.float64(2238.0), np.float64(2916.0)]",34367.0,"[np.float64(3249.0), np.float64(2545.0), np.float64(3055.0), np.float64(3260.0), np.float64(7817.0), np.float64(2514.0), np.float64(4318.0), np.float64(2045.0), np.float64(2677.0)]",31480.0,"[np.float64(1637.0), np.float64(1218.0), np.float64(1502.0), np.float64(1693.0), np.float64(4230.0), np.float64(1300.0), np.float64(2253.0), np.float64(907.0), np.float64(1435.0)]",16175.0,35 mph,FL A1A,nan,nan
99059283,99214194,0,190557164,primary,2,Indian Creek Drive,True,False,39.27352666519894,"[8420, 8421, 8422, 8423, 2377, 1074]",739,56.0,0.001,nan,0.38599998950958253,1.0,1.2920000076293945,1.0,1.0460000038146973,1.0,"[np.float64(3469.0), np.float64(2934.0), np.float64(2599.0), np.float64(2469.0), np.float64(2262.0), np.float64(3857.0)]",17590.0,"[np.float64(3162.0), np.float64(2675.0), np.float64(2372.0), np.float64(2255.0), np.float64(2063.0), np.float64(3513.0)]",16040.0,"[np.float64(1544.0), np.float64(1293.0), np.float64(1124.0), np.float64(990.0), np.float64(842.0), np.float64(1612.0)]",7405.0,35 mph,FL A1A,nan,nan
99063357,99063360,0,"[11116048, 1381415191]",residential,2,40th Street,False,True,83.6311981771498,"[5450, 5452, 5011, 92, 8541]",46,43.0,0.002,nan,0.2966666618982951,0.5065398951365833,0.9924999872843424,1.0,0.6983333428700765,1.0,"[np.float64(243.0), np.float64(382.0), np.float64(2307.0), np.float64(763.0), np.float64(2708.0)]",6403.0,"[np.float64(219.0), np.float64(343.0), np.float64(1977.0), np.float64(685.0), np.float64(1871.0)]",5095.0,"[np.float64(99.0), np.float64(147.0), np.float64(556.0), np.float64(302.0), np.float64(5.0)]",1109.0,nan,nan,nan,nan
99063360,99296609,0,190557133,primary,3,Collins Avenue,True,False,76.55249140105006,"[4033, 8514, 4459, 5077, 5078, 93, 8510]",47,56.0,0.001,nan,0.4144444465637207,1.0,1.3922222985161676,1.0,1.096666653951009,1.0,"[np.float64(7995.0), np.float64(3105.0), np.float64(3407.0), np.float64(13844.0), np.float64(4437.0), np.float64(15671.0), np.float64(4758.0)]",53217.0,"[np.float64(7164.0), np.float64(2785.0), np.float64(3055.0), np.float64(12434.0), np.float64(3979.0), np.float64(14082.0), np.float64(4267.0)]",47766.0,"[np.float64(3367.0), np.float64(1376.0), np.float64(1480.0), np.float64(6020.0), np.float64(1948.0), np.float64(6824.0), np.float64(2064.0)]",23079.0,35 mph,FL A1A,nan,nan
99063360,2168177380,0,"[447041961, 1381415190]",residential,2,40th Street,False,True,111.92586670243018,"[5454, 5456, 2388, 8538, 8380, 8382]",1313,43.0,0.003,nan,0.26142856052943636,1.0,1.218571390424456,1.0,0.9335714748927525,1.0,"[np.float64(769.0), np.float64(239.0), np.float64(767.0), np.float64(4143.0), np.float64(3544.0), np.float64(295.0)]",9757.0,"[np.float64(692.0), np.float64(215.0), np.float64(631.0), np.float64(3637.0), np.float64(3055.0), np.float64(247.0)]",8477.0,"[np.float64(332.0), np.float64(112.0), np.float64(142.0), np.float64(1254.0), np.float64(958.0), np.float64(64.0)]",2862.0,nan,nan,nan,nan
99063360,99312949,0,190557133,primary,3,Collins Avenue,True,False,76.79182114425856,"[1498, 5012]",1000,56.0,0.001,nan,0.24500000476837158,1.0,1.2130000114440918,1.0,0.925,1.0,"[np.float64(27028.0), np.float64(22603.0)]",49631.0,"[np.float64(22581.0), np.float64(20025.0)]",42606.0,"[np.float64(5287.0), np.float64(7202.0)]",12489.0,35 mph,FL A1A,nan,nan
99066227,99201105,0,1024237233,tertiary,nan,West Avenue,False,True,50.29139778573781,1015,685,42.0,0.001,nan,0.18833333253860474,1.0,0.955000082651774,1.0,0.7366666793823242,1.0,[np.float64(3878.0)],3878.0,[np.float64(3176.0)],3176.0,[np.float64(909.0)],909.0,nan,nan,nan,nan
99066227,99066232,0,11116561,residential,nan,14th Terrace,False,True,119.17394333466798,"[98, 6950, 7688, 6890, 7700]",53,43.0,0.003,nan,0.24846152158883902,0.9976220246486655,0.9914285114833287,1.0,0.7714285169328962,1.0,"[np.float64(477.0), np.float64(455.0), np.float64(319.0), np.float64(874.0), np.float64(7420.0)]",9545.0,"[np.float64(384.0), np.float64(386.0), np.float64(275.0), np.float64(746.0), np.float64(6136.0)]",7927.0,"[np.float64(163.0), np.float64(155.0), np.float64(119.0), np.float64(312.0), np.float64(2156.0)]",2905.0,nan,nan,nan,nan
99066227,99120822,0,1436972600,tertiary,nan,West Avenue,False,False,78.89172231877173,"[4271, 6883, 4269, 695]",469,42.0,0.002,nan,0.3137499988079071,1.0,1.0787500143051147,1.0,0.8612499833106995,1.0,"[np.float64(2142.0), np.float64(2101.0), np.float64(1493.0), np.float64(799.0)]",6535.0,"[np.float64(1821.0), np.float64(1848.0), np.float64(1239.0), np.float64(735.0)]",5643.0,"[np.float64(729.0), np.float64(850.0), np.float64(434.0), np.float64(434.0)]",2447.0,nan,nan,nan,nan
99066232,99355559,0,11158095,residential,nan,Bay Road,False,True,75.88782317903782,1580,1055,43.0,0.002,nan,0.08399999737739564,0.6475980814931541,0.8137500286102295,1.0,0.5912500023841858,1.0,[np.float64(5166.0)],5166.0,[np.float64(4086.0)],4086.0,[np.float64(396.0)],396.0,nan,nan,nan,nan
99066232,99120824,0,11158095,residential,nan,Bay Road,False,False,79.89236523831184,"[6881, 699, 7701]",473,43.0,0.002,nan,0.3799999952316284,0.8745047793963394,1.0630001068115233,1.0,0.8420000076293945,1.0,"[np.float64(206.0), np.float64(960.0), np.float64(5436.0)]",6602.0,"[np.float64(189.0), np.float64(883.0), np.float64(4600.0)]",5672.0,"[np.float64(113.0), np.float64(495.0), np.float64(2034.0)]",2642.0,nan,nan,nan,nan
99068160,99335700,0,11155057,residential,nan,West 30th Street,False,True,98.12595014024956,"[1536, 3666]",1025,43.0,0.002,nan,,0.0,0.7733333110809326,1.0,0.5766667127609253,1.0,"[np.float64(5812.0), np.float64(658.0)]",6470.0,"[np.float64(4712.0), np.float64(519.0)]",5231.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99068160,2633936563,0,1009602979,secondary,2,Pine Tree Drive,True,False,43.397072220616025,"[3688, 106, 7844]",56,48.0,0.001,nan,,0.0,0.6300000190734864,1.0,0.43400001525878906,1.0,"[np.float64(3296.0), np.float64(1510.0), np.float64(1290.0)]",6096.0,"[np.float64(2386.0), np.float64(1151.0), np.float64(973.0)]",4510.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99068160,99068161,0,1009602979,secondary,2,Pine Tree Drive,True,False,80.53740894120943,"[3713, 3682, 7843, 2474, 108]",58,48.0,0.002,nan,,0.0,0.4333333439297146,1.0,0.30428573063441683,0.7430280784657501,"[np.float64(948.0), np.float64(1803.0), np.float64(1277.0), np.float64(877.0), np.float64(3093.0)]",7998.0,"[np.float64(388.0), np.float64(1367.0), np.float64(918.0), np.float64(523.0), np.float64(957.0)]",4153.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99068161,99124705,0,534866997,residential,nan,West 31st Street,False,True,123.96653737686502,"[5379, 716]",486,43.0,0.003,nan,,0.0,0.5806666692097981,1.0,0.3846666653951009,1.0,"[np.float64(325.0), np.float64(6269.0)]",6594.0,"[np.float64(226.0), np.float64(4355.0)]",4581.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99068161,99068165,0,432723977,secondary,2,Pine Tree Drive,True,False,204.23902534864646,"[7842, 8868, 109, 8869]",59,48.0,0.004,nan,,0.0,0.407391299372134,1.0,0.19956522402556046,1.0,"[np.float64(3075.0), np.float64(1576.0), np.float64(1486.0), np.float64(14045.0)]",20182.0,"[np.float64(1267.0), np.float64(779.0), np.float64(689.0), np.float64(7230.0)]",9965.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99068165,99261174,0,536862646,residential,nan,West 34th Street,False,True,125.80773291152452,"[1272, 5377, 7199]",846,43.0,0.003,nan,,0.0,0.44749999046325684,1.0,0.26928571292332243,0.9064254809141638,"[np.float64(4948.0), np.float64(58.0), np.float64(271.0)]",5277.0,"[np.float64(2855.0), np.float64(nan), np.float64(110.0)]",2965.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99068165,99068168,0,432723977,secondary,2,Pine Tree Drive,True,False,201.03604809734307,111,61,48.0,0.004,nan,,0.0,0.2441666523615519,1.0,0.14499999582767487,0.32016937504543463,[np.float64(11781.0)],11781.0,[np.float64(2240.0)],2240.0,[np.float64(nan)],0.0,30 mph,nan,nan,nan
99068168,99248063,0,432736340,residential,nan,West 37th Street,False,True,127.16167228730097,"[1157, 5375]",795,43.0,0.003,nan,,0.0,0.5162500143051147,1.0,0.3285714217594692,0.9034183316577792,"[np.float64(5894.0), np.float64(215.0)]",6109.0,"[np.float64(3624.0), np.float64(nan)]",3624.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99068170,4316691305,0,1002164716,secondary,5,Pine Tree Drive,False,True,32.80439503397733,"[3658, 7838]",1640,48.0,0.001,nan,,0.0,0.06333333253860474,0.5674748074645638,,0.0,"[np.float64(490.0), np.float64(210.0)]",700.0,"[np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99068170,99068172,0,"[534843993, 1313154235]",secondary,6,Pine Tree Drive,False,False,57.9112300150811,"[3714, 4454, 2481, 117, 2870, 5240, 7833, 7835]",66,48.0,0.001,nan,,0.0,0.07666666805744171,0.38702718299320343,,0.0,"[np.float64(68.0), np.float64(251.0), np.float64(229.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(297.0), np.float64(33.0)]",878.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99068172,4317301850,0,"[11117120, 206777828, 447041962, 447041965, 1458033881]",primary,"['4', '5']",41st Street,False,"[False, True]",192.84370477230706,"[4452, 5192, 168, 170, 5194, 3756, 3761, 8756, 8758, 2872, 4922]",1664,48.0,0.004,yes,2.9185711996895924,0.24466504412024276,3.384999990463257,0.2748265194881643,3.5628569466727122,0.24466504412024276,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(395.0), np.float64(nan), np.float64(nan), np.float64(56614.0), np.float64(10321.0), np.float64(9099.0), np.float64(nan), np.float64(nan)]",76429.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(55715.0), np.float64(10150.0), np.float64(7262.0), np.float64(nan), np.float64(nan)]",73127.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(53717.0), np.float64(9772.0), np.float64(6146.0), np.float64(nan), np.float64(nan)]",69635.0,30 mph,FL 112,nan,nan
99068172,5601817744,0,"[586270361, 1126987330]",secondary,"['3', '2']",Pine Tree Drive,True,False,92.42059440860452,"[7486, 7481, 4502, 118, 5239, 7485, 4606]",67,50.0,0.002,nan,,0.0,0.05999999865889549,0.04165304342245368,,0.0,"[np.float64(nan), np.float64(84.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",84.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99068172,99238038,0,1001919257,primary,6,41st Street,False,True,41.36904178471217,"[1145, 2875]",785,48.0,0.001,nan,,0.0,0.17000000178813934,0.3141695648660206,,0.0,"[np.float64(2649.0), np.float64(nan)]",2649.0,"[np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan)]",0.0,30 mph,FL 112,nan,nan
99068172,99068174,0,585325326,secondary,2,Pine Tree Drive,True,False,91.83150985006498,"[121, 7484, 5238, 2876]",71,50.0,0.002,nan,,0.0,0.16499999165534973,0.31325664467281433,,0.0,"[np.float64(520.0), np.float64(591.0), np.float64(nan), np.float64(nan)]",1111.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99068174,5601817744,0,586270358,residential,nan,West 42nd Street,False,False,18.063239873113197,4503,1713,43.0,0.0,nan,,0.0,0.13000000516573587,1.0,,0.0,[np.float64(225.0)],225.0,[np.float64(nan)],0.0,[np.float64(nan)],0.0,nan,nan,nan,nan
99068174,99409269,0,"[840847325, 11165958]",residential,"['1', '2']",West 42nd Street,False,True,106.63061200829274,"[7552, 7490, 4487, 1783, 7483]",1170,43.0,0.002,nan,,0.0,0.6485714912414551,1.0,0.39307693334726185,0.9311578718074508,"[np.float64(555.0), np.float64(1213.0), np.float64(1415.0), np.float64(333.0), np.float64(172.0)]",3688.0,"[np.float64(299.0), np.float64(898.0), np.float64(517.0), np.float64(256.0), np.float64(nan)]",1970.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99068174,99068175,0,"[11116899, 1303238247]",secondary,2,Pine Tree Drive,True,False,243.54247824907208,"[7475, 123, 8269]",73,32.0,0.008,nan,,0.0,0.32068966174947805,1.0,0.11000000437100728,0.08176844974469626,"[np.float64(790.0), np.float64(16261.0), np.float64(1837.0)]",18888.0,"[np.float64(87.0), np.float64(371.0), np.float64(19.0)]",477.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,20 mph,nan,nan,nan
99068175,5601817746,0,11141513,residential,2,West 44th Street,False,False,15.800803272483265,4506,1715,43.0,0.0,nan,,0.0,0.4150000214576721,1.0,0.13666666547457376,0.6138485762733051,[np.float64(630.0)],630.0,[np.float64(127.0)],127.0,[np.float64(nan)],0.0,nan,nan,nan,nan
99068175,99218995,0,11141513,residential,2,West 44th Street,False,True,106.64936667154335,"[7420, 7412, 7414, 1103]",768,43.0,0.002,nan,,0.0,0.6807692601130559,1.0,0.36846153552715594,1.0,"[np.float64(5155.0), np.float64(186.0), np.float64(370.0), np.float64(629.0)]",6340.0,"[np.float64(3048.0), np.float64(84.0), np.float64(160.0), np.float64(451.0)]",3743.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99068175,99068176,0,11116899,secondary,2,Pine Tree Drive,True,False,204.75947191431777,126,75,32.0,0.006,nan,,0.0,0.49541668097178143,1.0,0.17041667302449545,1.0,[np.float64(24346.0)],24346.0,[np.float64(8375.0)],8375.0,[np.float64(nan)],0.0,20 mph,nan,nan,nan
99068176,5601817747,0,11157682,residential,2,West 45th Street,False,False,16.570091937127778,4508,1717,43.0,0.0,nan,,0.0,0.5233333508173624,1.0,0.1899999976158142,1.0,[np.float64(820.0)],820.0,[np.float64(302.0)],302.0,[np.float64(nan)],0.0,nan,nan,nan,nan
99068176,99351341,0,11157682,residential,2,West 45th Street,False,True,106.42436144493144,"[1573, 7408, 7378, 7410, 7384]",1049,43.0,0.002,nan,,0.0,0.6950001035417829,1.0,0.36785711560930523,1.0,"[np.float64(475.0), np.float64(181.0), np.float64(5233.0), np.float64(344.0), np.float64(200.0)]",6433.0,"[np.float64(306.0), np.float64(86.0), np.float64(3076.0), np.float64(161.0), np.float64(129.0)]",3758.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99068176,2634730291,0,11116899,secondary,2,Pine Tree Drive,True,False,143.56306400259928,"[2536, 8784]",1341,32.0,0.004,nan,,0.0,0.5964706084307503,1.0,0.2576470655553481,1.0,"[np.float64(18136.0), np.float64(1316.0)]",19452.0,"[np.float64(8278.0), np.float64(623.0)]",8901.0,"[np.float64(nan), np.float64(nan)]",0.0,20 mph,nan,nan,nan
