o_node,d_node,origin,destination,opt_path,length,match_ids,OD,length_EV1_ma,diff_length_EV1_ma,diff_length_EV1_ma_pc
4816025122,11202022282,A_317,B_1,"[4816025122, 4723291257, 5639860175, 5280400479, 5280400478, 11202022269, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282]",3730.0,"[2684, 3135, 3134, 2737, 3026, 3026, 3025, 2175, 3056, 3058, 3057, 365, 378, 377, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859]",A_317B_1,,,
4816025122,1934244652,A_317,B_2,"[4816025122, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 11202022284, 4723303157, 1833313087, 1833313083, 5635142254, 4816491856, 1833313089, 4816491861, 4816491859, 4816491860, 1833313086, 2141099647, 5635142264, 4723127321, 4723127307, 663132500, 1934753671, 1934753661, 1934753652, 567929911, 1934244815, 4722986092, 5633351964, 1833347038, 5632800151, 1934244794, 567933779, 1934244771, 1934244764, 1934244753, 1934244743, 663132021, 663132009, 1934244719, 567933754, 1934244692, 762948426, 762948429, 1934244654, 1934244652]",4680.0,"[2684, 2601, 2602, 2681, 2682, 2617, 2617, 2618, 598, 2933, 2696, 2695, 2710, 2711, 2706, 2707, 1624, 1623, 2945, 2435, 2431, 1066, 1067, 1064, 1054, 878, 2369, 2931, 643, 2896, 859, 131, 831, 833, 818, 805, 794, 195, 767, 766, 759, 343, 349, 750, 748]",A_317B_2,,,
4816025122,11202022283,A_317,B_3,"[4816025122, 4723291257, 5637700733, 5637700734, 4723291246, 11202022275, 5280400736, 5280400727, 5280400726, 5280400735, 6404679085, 11202022283]",2264.0,"[2684, 3003, 3006, 3005, 2761, 2761, 2760, 2752, 2756, 3602, 3601]",A_317B_3,,,
4816025122,11202022284,A_317,B_4,"[4816025122, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 11202022284]",1186.0,"[2684, 2601, 2602, 2681, 2682, 2617]",A_317B_4,,,
4816025122,11202022285,A_317,"B_5,B_6","[4816025122, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 11202022278, 11202022285]",1621.0,"[2684, 2601, 2602, 2681, 2682, 1172, 1200, 1199, 20, 14, 22, 23, 6, 6]","A_317B_5,B_6",,,
11202022270,5632424987,A_318,B_0,"[11202022270, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 11202022269, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282, 5632424987]",4698.0,"[3694, 2565, 2564, 2573, 3512, 3511, 1136, 1137, 2599, 2601, 3135, 3134, 2737, 3026, 3026, 3025, 2175, 3056, 3058, 3057, 365, 378, 377, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859, 2859]",A_318B_0,,,
11202022270,11202022282,A_318,B_1,"[11202022270, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 11202022269, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282]",4671.0,"[3694, 2565, 2564, 2573, 3512, 3511, 1136, 1137, 2599, 2601, 3135, 3134, 2737, 3026, 3026, 3025, 2175, 3056, 3058, 3057, 365, 378, 377, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859]",A_318B_1,4671.0,0.0,0.0
11202022270,1934244652,A_318,B_2,"[11202022270, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 1934771016, 1934771020, 1934771025, 11202022284, 4723303157, 1833313087, 1833313083, 5635142254, 4816491856, 1833313089, 4816491861, 4816491859, 4816491860, 1833313086, 2141099647, 5635142264, 4723127321, 4723127307, 663132500, 1934753671, 1934753661, 1934753652, 567929911, 1934244815, 4722986092, 5633351964, 1833347038, 5632800151, 1934244794, 567933779, 1934244771, 1934244764, 1934244753, 1934244743, 663132021, 663132009, 1934244719, 567933754, 1934244692, 762948426, 762948429, 1934244654, 1934244652]",5206.0,"[3694, 2565, 2564, 2573, 3512, 3511, 1136, 1149, 1164, 1173, 2617, 2617, 2618, 598, 2933, 2696, 2695, 2710, 2711, 2706, 2707, 1624, 1623, 2945, 2435, 2431, 1066, 1067, 1064, 1054, 878, 2369, 2931, 643, 2896, 859, 131, 831, 833, 818, 805, 794, 195, 767, 766, 759, 343, 349, 750, 748]",A_318B_2,5206.0,0.0,0.0
11202022270,11202022283,A_318,B_3,"[11202022270, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 1934771016, 1934771020, 1934771025, 11202022284, 4723303157, 1833313087, 1833313083, 1833313081, 1833313079, 4723135464, 1934771022, 11202022283]",3121.0,"[3694, 2565, 2564, 2573, 3512, 3511, 1136, 1149, 1164, 1173, 2617, 2617, 2618, 598, 587, 585, 2440, 2442, 3601]",A_318B_3,,,
11202022270,11202022284,A_318,B_4,"[11202022270, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 1934771016, 1934771020, 1934771025, 11202022284]",1712.0,"[3694, 2565, 2564, 2573, 3512, 3511, 1136, 1149, 1164, 1173, 2617]",A_318B_4,1712.0,0.0,0.0
11202022270,11202022285,A_318,"B_5,B_6","[11202022270, 1934770993, 4723291221, 1934770997, 4723291245, 4723291244, 4723291237, 4723291243, 1934771017, 762948650, 1934771027, 4723303162, 683300830, 1833313084, 1934771033, 1833313098, 1934771035, 567924681, 567929920, 567929926, 567929927, 567929922, 567929928, 567929916, 11202022278, 11202022285]",2084.0,"[3694, 2565, 2564, 2586, 2587, 2584, 2579, 2581, 1153, 1182, 2621, 2620, 594, 1198, 1197, 1204, 1203, 13, 19, 21, 14, 22, 23, 6, 6]","A_318B_5,B_6",2084.0,0.0,0.0
11202022271,5632424987,A_319,B_0,"[11202022271, 5639948226, 5640260293, 6419699256, 11202022270, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 11202022269, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282, 5632424987]",5110.0,"[3152, 3168, 3693, 3694, 3694, 2565, 2564, 2573, 3512, 3511, 1136, 1137, 2599, 2601, 3135, 3134, 2737, 3026, 3026, 3025, 2175, 3056, 3058, 3057, 365, 378, 377, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859, 2859]",A_319B_0,,,
11202022271,11202022282,A_319,B_1,"[11202022271, 5639948226, 5640260293, 6419699256, 11202022270, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 11202022269, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282]",5083.0,"[3152, 3168, 3693, 3694, 3694, 2565, 2564, 2573, 3512, 3511, 1136, 1137, 2599, 2601, 3135, 3134, 2737, 3026, 3026, 3025, 2175, 3056, 3058, 3057, 365, 378, 377, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859]",A_319B_1,5083.0,0.0,0.0
11202022271,1934244652,A_319,B_2,"[11202022271, 5639948226, 5640260293, 6419699256, 11202022270, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 1934771016, 1934771020, 1934771025, 11202022284, 4723303157, 1833313087, 1833313083, 5635142254, 4816491856, 1833313089, 4816491861, 4816491859, 4816491860, 1833313086, 2141099647, 5635142264, 4723127321, 4723127307, 663132500, 1934753671, 1934753661, 1934753652, 567929911, 1934244815, 4722986092, 5633351964, 1833347038, 5632800151, 1934244794, 567933779, 1934244771, 1934244764, 1934244753, 1934244743, 663132021, 663132009, 1934244719, 567933754, 1934244692, 762948426, 762948429, 1934244654, 1934244652]",5618.0,"[3152, 3168, 3693, 3694, 3694, 2565, 2564, 2573, 3512, 3511, 1136, 1149, 1164, 1173, 2617, 2617, 2618, 598, 2933, 2696, 2695, 2710, 2711, 2706, 2707, 1624, 1623, 2945, 2435, 2431, 1066, 1067, 1064, 1054, 878, 2369, 2931, 643, 2896, 859, 131, 831, 833, 818, 805, 794, 195, 767, 766, 759, 343, 349, 750, 748]",A_319B_2,5618.0,0.0,0.0
11202022271,11202022283,A_319,B_3,"[11202022271, 5639948226, 5640260293, 6419699256, 11202022270, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 1934771016, 1934771020, 1934771025, 11202022284, 4723303157, 1833313087, 1833313083, 1833313081, 1833313079, 4723135464, 1934771022, 11202022283]",3533.0,"[3152, 3168, 3693, 3694, 3694, 2565, 2564, 2573, 3512, 3511, 1136, 1149, 1164, 1173, 2617, 2617, 2618, 598, 587, 585, 2440, 2442, 3601]",A_319B_3,,,
11202022271,11202022284,A_319,B_4,"[11202022271, 5639948226, 5640260293, 6419699256, 11202022270, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 1934771016, 1934771020, 1934771025, 11202022284]",2124.0,"[3152, 3168, 3693, 3694, 3694, 2565, 2564, 2573, 3512, 3511, 1136, 1149, 1164, 1173, 2617]",A_319B_4,2124.0,0.0,0.0
11202022271,11202022285,A_319,"B_5,B_6","[11202022271, 5639948226, 5640260293, 6419699256, 11202022270, 1934770993, 4723291221, 1934770997, 4723291245, 4723291244, 4723291237, 4723291243, 1934771017, 762948650, 1934771027, 4723303162, 683300830, 1833313084, 1934771033, 1833313098, 1934771035, 567924681, 567929920, 567929926, 567929927, 567929922, 567929928, 567929916, 11202022278, 11202022285]",2496.0,"[3152, 3168, 3693, 3694, 3694, 2565, 2564, 2586, 2587, 2584, 2579, 2581, 1153, 1182, 2621, 2620, 594, 1198, 1197, 1204, 1203, 13, 19, 21, 14, 22, 23, 6, 6]","A_319B_5,B_6",2496.0,0.0,0.0
5639948232,5632424987,A_320,B_0,"[5639948232, 1934770965, 1934770970, 5639948240, 5639948184, 1934770971, 1934770974, 1934770989, 1934770995, 1934770998, 1934771000, 1934771003, 1934771005, 4723291243, 4723291237, 4723291242, 11202022276, 4723291238, 1934771002, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 11202022269, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282, 5632424987]",5671.0,"[3157, 1086, 3159, 3160, 3143, 1092, 1095, 1105, 1114, 1119, 1130, 1133, 2580, 2579, 2575, 2576, 2576, 2570, 1136, 1137, 2599, 2601, 3135, 3134, 2737, 3026, 3026, 3025, 2175, 3056, 3058, 3057, 365, 378, 377, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859, 2859]",A_320B_0,,,
5639948232,11202022282,A_320,B_1,"[5639948232, 1934770965, 1934770970, 5639948240, 5639948184, 1934770971, 1934770974, 1934770989, 1934770995, 1934770998, 1934771000, 1934771003, 1934771005, 4723291243, 4723291237, 4723291242, 11202022276, 4723291238, 1934771002, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 11202022269, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282]",5644.0,"[3157, 1086, 3159, 3160, 3143, 1092, 1095, 1105, 1114, 1119, 1130, 1133, 2580, 2579, 2575, 2576, 2576, 2570, 1136, 1137, 2599, 2601, 3135, 3134, 2737, 3026, 3026, 3025, 2175, 3056, 3058, 3057, 365, 378, 377, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859]",A_320B_1,5644.0,0.0,0.0
5639948232,1934244652,A_320,B_2,"[5639948232, 1934770965, 1934770970, 5639948240, 5639948184, 1934770971, 1934770974, 1934770989, 1934770995, 1934770998, 1934771000, 1934771003, 1934771005, 4723291243, 1934771017, 762948650, 1934771027, 4723303162, 683300830, 1833313084, 1934771033, 1833313098, 1934771035, 567924681, 567929920, 567929926, 567929927, 567929922, 567929928, 567929916, 11202022278, 11202022285, 567929915, 1833313105, 1833313103, 4816491857, 1833313096, 4816491860, 1833313086, 2141099647, 5635142264, 4723127321, 4723127307, 663132500, 1934753671, 1934753661, 1934753652, 567929911, 1934244815, 4722986092, 5633351964, 1833347038, 5632800151, 1934244794, 567933779, 1934244771, 1934244764, 1934244753, 1934244743, 663132021, 663132009, 1934244719, 567933754, 1934244692, 762948426, 762948429, 1934244654, 1934244652]",6084.0,"[3157, 1086, 3159, 3160, 3143, 1092, 1095, 1105, 1114, 1119, 1130, 1133, 2580, 2581, 1153, 1182, 2621, 2620, 594, 1198, 1197, 1204, 1203, 13, 19, 21, 14, 22, 23, 6, 6, 6, 629, 628, 2698, 2699, 2708, 2707, 1624, 1623, 2945, 2435, 2431, 1066, 1067, 1064, 1054, 878, 2369, 2931, 643, 2896, 859, 131, 831, 833, 818, 805, 794, 195, 767, 766, 759, 343, 349, 750, 748]",A_320B_2,6084.0,0.0,0.0
5639948232,11202022283,A_320,B_3,"[5639948232, 1934770965, 1934770970, 5639948240, 5639948184, 1934770971, 1934770974, 1934770989, 1934770995, 1934770998, 1934771000, 1934771003, 1934771005, 4723291243, 1934771015, 1934771018, 1934771023, 1934771026, 1934771029, 567929929, 1934771025, 11202022284, 4723303157, 1833313087, 1833313083, 1833313081, 1833313079, 4723135464, 1934771022, 11202022283]",4084.0,"[3157, 1086, 3159, 3160, 3143, 1092, 1095, 1105, 1114, 1119, 1130, 1133, 2580, 2578, 1156, 1170, 1177, 1187, 1188, 1172, 2617, 2617, 2618, 598, 587, 585, 2440, 2442, 3601]",A_320B_3,,,
5639948232,11202022284,A_320,B_4,"[5639948232, 1934770965, 1934770970, 5639948240, 5639948184, 1934770971, 1934770974, 1934770989, 1934770995, 1934770998, 1934771000, 1934771003, 1934771005, 4723291243, 1934771015, 1934771018, 1934771023, 1934771026, 1934771029, 567929929, 1934771025, 11202022284]",2675.0,"[3157, 1086, 3159, 3160, 3143, 1092, 1095, 1105, 1114, 1119, 1130, 1133, 2580, 2578, 1156, 1170, 1177, 1187, 1188, 1172, 2617]",A_320B_4,2675.0,0.0,0.0
5639948232,11202022285,A_320,"B_5,B_6","[5639948232, 1934770965, 1934770970, 5639948240, 5639948184, 1934770971, 1934770974, 1934770989, 1934770995, 1934770998, 1934771000, 1934771003, 1934771005, 4723291243, 1934771017, 762948650, 1934771027, 4723303162, 683300830, 1833313084, 1934771033, 1833313098, 1934771035, 567924681, 567929920, 567929926, 567929927, 567929922, 567929928, 567929916, 11202022278, 11202022285]",2859.0,"[3157, 1086, 3159, 3160, 3143, 1092, 1095, 1105, 1114, 1119, 1130, 1133, 2580, 2581, 1153, 1182, 2621, 2620, 594, 1198, 1197, 1204, 1203, 13, 19, 21, 14, 22, 23, 6, 6]","A_320B_5,B_6",2859.0,0.0,0.0
11202022272,5632424987,A_321,B_0,"[11202022272, 1934770968, 1934770964, 1934770970, 5639948240, 5639948184, 1934770971, 1934770974, 1934770989, 1934770995, 1934770998, 1934771000, 1934771003, 1934771005, 4723291243, 4723291237, 4723291242, 11202022276, 4723291238, 1934771002, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 11202022269, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282, 5632424987]",5829.0,"[3154, 1081, 1087, 3159, 3160, 3143, 1092, 1095, 1105, 1114, 1119, 1130, 1133, 2580, 2579, 2575, 2576, 2576, 2570, 1136, 1137, 2599, 2601, 3135, 3134, 2737, 3026, 3026, 3025, 2175, 3056, 3058, 3057, 365, 378, 377, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859, 2859]",A_321B_0,,,
11202022272,11202022282,A_321,B_1,"[11202022272, 1934770968, 1934770964, 1934770970, 5639948240, 5639948184, 1934770971, 1934770974, 1934770989, 1934770995, 1934770998, 1934771000, 1934771003, 1934771005, 4723291243, 4723291237, 4723291242, 11202022276, 4723291238, 1934771002, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 11202022269, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282]",5802.0,"[3154, 1081, 1087, 3159, 3160, 3143, 1092, 1095, 1105, 1114, 1119, 1130, 1133, 2580, 2579, 2575, 2576, 2576, 2570, 1136, 1137, 2599, 2601, 3135, 3134, 2737, 3026, 3026, 3025, 2175, 3056, 3058, 3057, 365, 378, 377, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859]",A_321B_1,5802.0,0.0,0.0
11202022272,1934244652,A_321,B_2,"[11202022272, 1934770968, 567929959, 567929962, 5639948241, 5639948183, 567929960, 567929964, 1934770999, 1934771001, 5639813342, 567929954, 6419504870, 1833313075, 4723303170, 1833347043, 2612440816, 2612440960, 762948650, 1934771027, 4723303162, 683300830, 1833313084, 1934771033, 1833313098, 1934771035, 567924681, 567929920, 567929926, 567929927, 567929922, 567929928, 567929916, 11202022278, 11202022285, 567929915, 1833313105, 1833313103, 4816491857, 1833313096, 4816491860, 1833313086, 2141099647, 5635142264, 4723127321, 4723127307, 663132500, 1934753671, 1934753661, 1934753652, 567929911, 1934244815, 4722986092, 5633351964, 1833347038, 5632800151, 1934244794, 567933779, 1934244771, 1934244764, 1934244753, 1934244743, 663132021, 663132009, 1934244719, 567933754, 1934244692, 762948426, 762948429, 1934244654, 1934244652]",6130.0,"[3154, 1082, 77, 3163, 3162, 3139, 81, 1118, 1124, 3129, 3127, 3674, 3676, 2634, 2633, 1850, 1900, 1899, 1182, 2621, 2620, 594, 1198, 1197, 1204, 1203, 13, 19, 21, 14, 22, 23, 6, 6, 6, 629, 628, 2698, 2699, 2708, 2707, 1624, 1623, 2945, 2435, 2431, 1066, 1067, 1064, 1054, 878, 2369, 2931, 643, 2896, 859, 131, 831, 833, 818, 805, 794, 195, 767, 766, 759, 343, 349, 750, 748]",A_321B_2,6130.0,0.0,0.0
11202022272,11202022283,A_321,B_3,"[11202022272, 1934770968, 1934770964, 1934770970, 5639948240, 5639948184, 1934770971, 1934770974, 1934770989, 1934770995, 1934770998, 1934771000, 1934771003, 1934771005, 4723291243, 1934771015, 1934771018, 1934771023, 1934771026, 1934771029, 567929929, 1934771025, 11202022284, 4723303157, 1833313087, 1833313083, 1833313081, 1833313079, 4723135464, 1934771022, 11202022283]",4242.0,"[3154, 1081, 1087, 3159, 3160, 3143, 1092, 1095, 1105, 1114, 1119, 1130, 1133, 2580, 2578, 1156, 1170, 1177, 1187, 1188, 1172, 2617, 2617, 2618, 598, 587, 585, 2440, 2442, 3601]",A_321B_3,,,
11202022272,11202022284,A_321,B_4,"[11202022272, 1934770968, 1934770964, 1934770970, 5639948240, 5639948184, 1934770971, 1934770974, 1934770989, 1934770995, 1934770998, 1934771000, 1934771003, 1934771005, 4723291243, 1934771015, 1934771018, 1934771023, 1934771026, 1934771029, 567929929, 1934771025, 11202022284]",2833.0,"[3154, 1081, 1087, 3159, 3160, 3143, 1092, 1095, 1105, 1114, 1119, 1130, 1133, 2580, 2578, 1156, 1170, 1177, 1187, 1188, 1172, 2617]",A_321B_4,2833.0,0.0,0.0
11202022272,11202022285,A_321,"B_5,B_6","[11202022272, 1934770968, 567929959, 567929962, 5639948241, 5639948183, 567929960, 567929964, 1934770999, 1934771001, 5639813342, 567929954, 6419504870, 1833313075, 4723303170, 1833347043, 2612440816, 2612440960, 762948650, 1934771027, 4723303162, 683300830, 1833313084, 1934771033, 1833313098, 1934771035, 567924681, 567929920, 567929926, 567929927, 567929922, 567929928, 567929916, 11202022278, 11202022285]",2905.0,"[3154, 1082, 77, 3163, 3162, 3139, 81, 1118, 1124, 3129, 3127, 3674, 3676, 2634, 2633, 1850, 1900, 1899, 1182, 2621, 2620, 594, 1198, 1197, 1204, 1203, 13, 19, 21, 14, 22, 23, 6, 6]","A_321B_5,B_6",2905.0,0.0,0.0
5639948227,5632424987,A_322,B_0,"[5639948227, 5639948231, 4095038521, 11202022260, 5649875457, 5649875458, 5649875477, 5649714330, 5641927963, 5641898182, 10904991460, 3887805320, 5641572658, 3887805336, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935861335, 1935861341, 1935861345, 1935861364, 1935861366, 1935861369, 776376372, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282, 5632424987]",6019.0,"[3156, 3155, 3408, 3408, 3409, 3414, 3415, 3394, 3360, 3817, 3818, 3241, 3240, 3791, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1497, 1504, 1508, 1522, 1523, 1529, 1530, 375, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859, 2859]",A_322B_0,,,
5639948227,11202022282,A_322,B_1,"[5639948227, 5639948231, 4095038521, 11202022260, 5649875457, 5649875458, 5649875477, 5649714330, 5641927963, 5641898182, 10904991460, 3887805320, 5641572658, 3887805336, 10129971018, 5641572667, 3887805371, 10904991502, 1935869784, 3888725392, 3887805400, 3887805386, 1935869790, 1935869793, 1935869808, 1935869795, 1935861338, 1935861335, 1935861341, 1935861345, 1935861364, 1935861366, 1935861369, 776376372, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282]",5992.0,"[3156, 3155, 3408, 3408, 3409, 3414, 3415, 3394, 3360, 3817, 3818, 3241, 3240, 3791, 3790, 3250, 3837, 3835, 2194, 2195, 2114, 2105, 1590, 1602, 1600, 1594, 1497, 1504, 1508, 1522, 1523, 1529, 1530, 375, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859]",A_322B_1,6123.0,131.0,2.186248331108144
