o_node,d_node,origin,destination,opt_path,length,match_ids
13037735201,13037735221,O_77,D_3,"[13037735201, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 1934771022, 13037735221]",1401.915,"[2313, 2312, 995, 1013, 1026, 1025, 655, 3075, 661, 3078, 1676, 1189, 1190, 3776]"
13037735201,13037735222,O_77,D_4,"[13037735201, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 4816491859, 4816491861, 1833313089, 4816491856, 4816491858, 1833313101, 4723303157, 11590763568, 13037735222]",2301.2500000000005,"[2313, 2312, 995, 1013, 1026, 1025, 655, 3075, 661, 3078, 1676, 2817, 2816, 2821, 2820, 2805, 2811, 2810, 2728, 4111, 4112]"
13037735201,13037735223,O_77,D_5,"[13037735201, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",2032.866,"[2313, 2312, 995, 1013, 1026, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
13037735201,13037735223,O_77,D_6,"[13037735201, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",2032.866,"[2313, 2312, 995, 1013, 1026, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
13037735202,5632424987,O_78,D_0,"[13037735202, 5280400735, 8252598601, 6404679085, 13037735221, 1934771022, 1934771028, 1833313086, 2141099647, 5635142263, 1833347056, 5635142262, 1833347044, 1934753609, 1934753611, 1934753603, 1934753595, 1934753592, 1833347019, 1934753585, 1934753581, 5632800157, 5632850472, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987]",3912.727,"[3774, 3926, 3927, 3776, 3776, 1190, 1189, 1676, 3078, 661, 3075, 655, 1025, 1030, 1032, 1020, 1005, 1002, 990, 991, 3030, 3054, 3034, 3032, 975, 2496, 2025, 2022, 2020, 1745, 2498, 1328, 2497, 480, 1268, 3940, 3939, 3932, 2985]"
13037735202,13037735220,O_78,D_1,"[13037735202, 5280400735, 8252598601, 6404679085, 13037735221, 1934771022, 1934771028, 1833313086, 2141099647, 5635142263, 1833347056, 5635142262, 1833347044, 1934753609, 1934753611, 1934753603, 1934753595, 1934753592, 1833347019, 1934753585, 1934753581, 5632800157, 5632850472, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987, 13037735220]",3939.727,"[3774, 3926, 3927, 3776, 3776, 1190, 1189, 1676, 3078, 661, 3075, 655, 1025, 1030, 1032, 1020, 1005, 1002, 990, 991, 3030, 3054, 3034, 3032, 975, 2496, 2025, 2022, 2020, 1745, 2498, 1328, 2497, 480, 1268, 3940, 3939, 3932, 2985, 2984]"
13037735202,1934244652,O_78,D_2,"[13037735202, 5280400735, 8252598601, 6404679085, 13037735221, 1934771022, 1934771028, 1833313086, 2141099647, 5635142264, 4723127321, 4723127307, 663132500, 1934753671, 1934753661, 1934753652, 567929911, 1934244815, 4722986092, 5633351964, 1833347038, 5632800151, 1934244794, 567933779, 1934244771, 1934244764, 1934244753, 1934244743, 663132021, 663132009, 1934244719, 567933754, 1934244692, 762948426, 762948429, 1934244654, 1934244652]",3059.8409999999994,"[3774, 3926, 3927, 3776, 3776, 1190, 1189, 1676, 1675, 3080, 2537, 2533, 1072, 1073, 1070, 1060, 886, 2471, 3066, 650, 3021, 867, 131, 839, 841, 826, 813, 802, 195, 774, 773, 766, 342, 348, 757, 755]"
13037735202,13037735221,O_78,D_3,"[13037735202, 5280400735, 8252598601, 6404679085, 13037735221]",467.66999999999996,"[3774, 3926, 3927, 3776]"
13037735202,13037735222,O_78,D_4,"[13037735202, 5280400735, 5280400726, 5280400727, 5280400734, 5280400731, 5280400736, 5280400753, 4723291246, 4723291279, 4816024507, 4723291284, 1934771025, 13037735222]",1606.971,"[3774, 2871, 2863, 2868, 2869, 2874, 2883, 2882, 2705, 2792, 2791, 2707, 4112]"
13037735202,13037735223,O_78,D_5,"[13037735202, 5280400735, 8252598601, 6404679085, 13037735221, 1934771022, 4723135464, 1833313079, 5635142271, 4816491861, 1833313089, 4816491856, 4816491858, 1833313103, 1833313105, 567929915, 13037735223]",1882.7040000000002,"[3774, 3926, 3927, 3776, 3776, 2544, 2542, 3082, 3081, 2820, 2805, 2811, 2812, 635, 636, 6]"
13037735202,13037735223,O_78,D_6,"[13037735202, 5280400735, 8252598601, 6404679085, 13037735221, 1934771022, 4723135464, 1833313079, 5635142271, 4816491861, 1833313089, 4816491856, 4816491858, 1833313103, 1833313105, 567929915, 13037735223]",1882.7040000000002,"[3774, 3926, 3927, 3776, 3776, 2544, 2542, 3082, 3081, 2820, 2805, 2811, 2812, 635, 636, 6]"
13037735203,5632424987,O_79,D_0,"[13037735203, 2612440824, 2612440930, 2612440705, 3887805439, 2612440633, 5637700752, 776380747, 3887805437, 3887805419, 3887805403, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220, 5632424987]",3140.235,"[2274, 1944, 1943, 2266, 2265, 3149, 3151, 2259, 2260, 2235, 2213, 3246, 3245, 3181, 3689, 3688, 1962, 1961, 3174, 3654, 3653, 3728, 3729, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984, 2984]"
13037735203,13037735220,O_79,D_1,"[13037735203, 2612440824, 2612440930, 2612440705, 3887805439, 2612440633, 5637700752, 776380747, 3887805437, 3887805419, 3887805403, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220]",3113.235,"[2274, 1944, 1943, 2266, 2265, 3149, 3151, 2259, 2260, 2235, 2213, 3246, 3245, 3181, 3689, 3688, 1962, 1961, 3174, 3654, 3653, 3728, 3729, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984]"
13037735203,1934244652,O_79,D_2,"[13037735203, 2612440824, 2612440930, 2612440705, 3887805439, 2612440633, 5637700752, 776380747, 3887805437, 3887805419, 3887805403, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612441062, 5639562107, 2612440680, 2612441007, 2612440559, 2612440663, 2612440883, 4723175225, 4723175226, 2612441005, 2612440814, 2612440968, 5654094090, 5654094091, 5653957957, 4723171915, 4723171916, 4723168132, 4723171912, 2612440649, 5653896226, 3887805420, 2612440956, 3887805415, 8253130787, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632850472, 5632800157, 5632800156, 776741692, 4722963452, 4722963448, 1934244728, 4722963451, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 11054353601, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",5097.014999999999,"[2274, 1944, 1943, 2266, 2265, 3149, 3151, 2259, 2260, 2235, 2213, 3246, 3245, 3181, 3689, 3688, 1962, 2008, 3171, 3170, 1969, 1970, 1871, 1929, 2616, 2621, 2620, 1965, 1960, 3659, 3664, 3663, 3631, 2610, 2609, 2595, 2596, 3614, 3615, 2237, 2228, 3930, 3929, 2022, 2025, 2496, 975, 3032, 3034, 3054, 3029, 3027, 2466, 2461, 793, 2462, 2463, 3985, 3987, 2347, 2349, 2455, 4026, 4027, 800, 785, 1727, 1728, 764, 2424, 343, 348, 757, 755]"
13037735203,13037735221,O_79,D_3,"[13037735203, 3887805451, 776376381, 3887805446, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5280400486, 5280400489, 5637700732, 5637700740, 5280400753, 5280400736, 5280400731, 5280400734, 5280400727, 5280400726, 5280400735, 8252598601, 6404679085, 13037735221]",3011.881,"[2274, 2276, 2271, 2272, 3160, 3161, 3161, 2847, 2850, 2855, 3133, 3142, 3143, 2883, 2874, 2869, 2868, 2863, 2871, 3926, 3927, 3776]"
13037735203,13037735222,O_79,D_4,"[13037735203, 3887805451, 776376381, 3887805446, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 13037735222]",2166.6009999999997,"[2274, 2276, 2271, 2272, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 4112]"
13037735203,13037735223,O_79,D_5,"[13037735203, 3887805451, 776376381, 3887805446, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",2603.7009999999996,"[2274, 2276, 2271, 2272, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
13037735203,13037735223,O_79,D_6,"[13037735203, 3887805451, 776376381, 3887805446, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",2603.7009999999996,"[2274, 2276, 2271, 2272, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
13037735204,5632424987,O_80,D_0,"[13037735204, 5637700754, 3887805451, 776376381, 5637666731, 5637666734, 5637700726, 5637700725, 776380741, 5639562733, 776380753, 776380735, 3887805428, 3887805417, 3887805403, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220, 5632424987]",3119.9420000000005,"[3857, 3154, 2276, 3117, 3119, 3129, 3128, 3124, 3203, 3202, 418, 2245, 2244, 2232, 2213, 3246, 3245, 3181, 3689, 3688, 1962, 1961, 3174, 3654, 3653, 3728, 3729, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984, 2984]"
13037735204,13037735220,O_80,D_1,"[13037735204, 5637700754, 3887805451, 776376381, 5637666731, 5637666734, 5637700726, 5637700725, 776380741, 5639562733, 776380753, 776380735, 3887805428, 3887805417, 3887805403, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220]",3092.9420000000005,"[3857, 3154, 2276, 3117, 3119, 3129, 3128, 3124, 3203, 3202, 418, 2245, 2244, 2232, 2213, 3246, 3245, 3181, 3689, 3688, 1962, 1961, 3174, 3654, 3653, 3728, 3729, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984]"
13037735204,1934244652,O_80,D_2,"[13037735204, 5637700754, 3887805451, 776376381, 5637666731, 5637666734, 5637700726, 5637700725, 776380741, 5639562733, 776380753, 776380735, 3887805428, 3887805417, 3887805403, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612441062, 5639562107, 2612440680, 2612441007, 2612440559, 2612440663, 2612440883, 4723175225, 4723175226, 2612441005, 2612440814, 2612440968, 5654094090, 5654094091, 5653957957, 4723171915, 4723171916, 4723168132, 4723171912, 2612440649, 5653896226, 3887805420, 2612440956, 3887805415, 8253130787, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632850472, 5632800157, 5632800156, 776741692, 4722963452, 4722963448, 1934244728, 4722963451, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 11054353601, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",5076.721999999999,"[3857, 3154, 2276, 3117, 3119, 3129, 3128, 3124, 3203, 3202, 418, 2245, 2244, 2232, 2213, 3246, 3245, 3181, 3689, 3688, 1962, 2008, 3171, 3170, 1969, 1970, 1871, 1929, 2616, 2621, 2620, 1965, 1960, 3659, 3664, 3663, 3631, 2610, 2609, 2595, 2596, 3614, 3615, 2237, 2228, 3930, 3929, 2022, 2025, 2496, 975, 3032, 3034, 3054, 3029, 3027, 2466, 2461, 793, 2462, 2463, 3985, 3987, 2347, 2349, 2455, 4026, 4027, 800, 785, 1727, 1728, 764, 2424, 343, 348, 757, 755]"
13037735204,13037735221,O_80,D_3,"[13037735204, 5637700754, 3887805446, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5280400486, 5280400489, 5637700732, 5637700740, 5280400753, 5280400736, 5280400731, 5280400734, 5280400727, 5280400726, 5280400735, 8252598601, 6404679085, 13037735221]",2727.283,"[3857, 3155, 2272, 3160, 3161, 3161, 2847, 2850, 2855, 3133, 3142, 3143, 2883, 2874, 2869, 2868, 2863, 2871, 3926, 3927, 3776]"
13037735204,13037735222,O_80,D_4,"[13037735204, 5637700754, 3887805446, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 13037735222]",1882.0029999999997,"[3857, 3155, 2272, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 4112]"
13037735204,13037735223,O_80,D_5,"[13037735204, 5637700754, 3887805446, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",2319.103,"[3857, 3155, 2272, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
13037735204,13037735223,O_80,D_6,"[13037735204, 5637700754, 3887805446, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",2319.103,"[3857, 3155, 2272, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
13037735205,5632424987,O_81,D_0,"[13037735205, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220, 5632424987]",3083.3480000000004,"[3161, 3160, 2268, 3192, 3194, 3193, 364, 383, 382, 2721, 2722, 3246, 3245, 3181, 3689, 3688, 1962, 1961, 3174, 3654, 3653, 3728, 3729, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984, 2984]"
13037735205,13037735220,O_81,D_1,"[13037735205, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220]",3056.3480000000004,"[3161, 3160, 2268, 3192, 3194, 3193, 364, 383, 382, 2721, 2722, 3246, 3245, 3181, 3689, 3688, 1962, 1961, 3174, 3654, 3653, 3728, 3729, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984]"
13037735205,1934244652,O_81,D_2,"[13037735205, 5280400478, 5280400479, 5280400486, 5280400489, 5637700732, 5637700740, 5280400753, 5280400736, 5280400731, 5280400734, 5280400727, 5280400726, 5280400735, 8252598601, 6404679085, 13037735221, 1934771022, 1934771028, 1833313086, 2141099647, 5635142264, 4723127321, 4723127307, 663132500, 1934753671, 1934753661, 1934753652, 567929911, 1934244815, 4722986092, 5633351964, 1833347038, 5632800151, 1934244794, 567933779, 1934244771, 1934244764, 1934244753, 1934244743, 663132021, 663132009, 1934244719, 567933754, 1934244692, 762948426, 762948429, 1934244654, 1934244652]",4602.546999999999,"[3161, 2847, 2850, 2855, 3133, 3142, 3143, 2883, 2874, 2869, 2868, 2863, 2871, 3926, 3927, 3776, 3776, 1190, 1189, 1676, 1675, 3080, 2537, 2533, 1072, 1073, 1070, 1060, 886, 2471, 3066, 650, 3021, 867, 131, 839, 841, 826, 813, 802, 195, 774, 773, 766, 342, 348, 757, 755]"
13037735205,13037735221,O_81,D_3,"[13037735205, 5280400478, 5280400479, 5280400486, 5280400489, 5637700732, 5637700740, 5280400753, 5280400736, 5280400731, 5280400734, 5280400727, 5280400726, 5280400735, 8252598601, 6404679085, 13037735221]",2010.3760000000002,"[3161, 2847, 2850, 2855, 3133, 3142, 3143, 2883, 2874, 2869, 2868, 2863, 2871, 3926, 3927, 3776]"
13037735205,13037735222,O_81,D_4,"[13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 13037735222]",1165.0959999999998,"[3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 4112]"
13037735205,13037735223,O_81,D_5,"[13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",1602.1959999999995,"[3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
13037735205,13037735223,O_81,D_6,"[13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",1602.1959999999995,"[3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
4816025122,5632424987,O_82,D_0,"[4816025122, 4723291257, 5639860175, 5280400479, 5280400478, 13037735205, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220, 5632424987]",3757.48,"[2794, 3282, 3281, 2847, 3161, 3161, 3160, 2268, 3192, 3194, 3193, 364, 383, 382, 2721, 2722, 3246, 3245, 3181, 3689, 3688, 1962, 1961, 3174, 3654, 3653, 3728, 3729, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984, 2984]"
4816025122,13037735220,O_82,D_1,"[4816025122, 4723291257, 5639860175, 5280400479, 5280400478, 13037735205, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220]",3730.48,"[2794, 3282, 3281, 2847, 3161, 3161, 3160, 2268, 3192, 3194, 3193, 364, 383, 382, 2721, 2722, 3246, 3245, 3181, 3689, 3688, 1962, 1961, 3174, 3654, 3653, 3728, 3729, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984]"
4816025122,1934244652,O_82,D_2,"[4816025122, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 13037735222, 11590763568, 4723303157, 1833313101, 4816491858, 4816491856, 1833313089, 4816491861, 4816491859, 4816491860, 1833313086, 2141099647, 5635142264, 4723127321, 4723127307, 663132500, 1934753671, 1934753661, 1934753652, 567929911, 1934244815, 4722986092, 5633351964, 1833347038, 5632800151, 1934244794, 567933779, 1934244771, 1934244764, 1934244753, 1934244743, 663132021, 663132009, 1934244719, 567933754, 1934244692, 762948426, 762948429, 1934244654, 1934244652]",4679.248,"[2794, 2702, 2703, 2703, 2792, 2791, 2707, 4112, 4112, 4111, 2728, 2810, 2811, 2805, 2820, 2821, 2816, 2817, 1676, 1675, 3080, 2537, 2533, 1072, 1073, 1070, 1060, 886, 2471, 3066, 650, 3021, 867, 131, 839, 841, 826, 813, 802, 195, 774, 773, 766, 342, 348, 757, 755]"
4816025122,13037735221,O_82,D_3,"[4816025122, 4723291257, 5639860175, 5280400479, 5280400486, 5280400489, 5637700732, 5637700740, 5280400753, 5280400736, 5280400731, 5280400734, 5280400727, 5280400726, 5280400735, 8252598601, 6404679085, 13037735221]",2236.1240000000003,"[2794, 3282, 3281, 2850, 2855, 3133, 3142, 3143, 2883, 2874, 2869, 2868, 2863, 2871, 3926, 3927, 3776]"
4816025122,13037735222,O_82,D_4,"[4816025122, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 13037735222]",1187.742,"[2794, 2702, 2703, 2703, 2792, 2791, 2707, 4112]"
4816025122,13037735223,O_82,D_5,"[4816025122, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",1624.8419999999996,"[2794, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
4816025122,13037735223,O_82,D_6,"[4816025122, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",1624.8419999999996,"[2794, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
13037735206,5632424987,O_83,D_0,"[13037735206, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 13037735205, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220, 5632424987]",4698.818999999999,"[3870, 2665, 2664, 2673, 3686, 3685, 1142, 1143, 2700, 2702, 3282, 3281, 2847, 3161, 3161, 3160, 2268, 3192, 3194, 3193, 364, 383, 382, 2721, 2722, 3246, 3245, 3181, 3689, 3688, 1962, 1961, 3174, 3654, 3653, 3728, 3729, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984, 2984]"
13037735206,13037735220,O_83,D_1,"[13037735206, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 13037735205, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220]",4671.818999999999,"[3870, 2665, 2664, 2673, 3686, 3685, 1142, 1143, 2700, 2702, 3282, 3281, 2847, 3161, 3161, 3160, 2268, 3192, 3194, 3193, 364, 383, 382, 2721, 2722, 3246, 3245, 3181, 3689, 3688, 1962, 1961, 3174, 3654, 3653, 3728, 3729, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984]"
13037735206,1934244652,O_83,D_2,"[13037735206, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 1934771016, 1934771020, 1934771025, 13037735222, 11590763568, 4723303157, 1833313101, 4816491858, 4816491856, 1833313089, 4816491861, 4816491859, 4816491860, 1833313086, 2141099647, 5635142264, 4723127321, 4723127307, 663132500, 1934753671, 1934753661, 1934753652, 567929911, 1934244815, 4722986092, 5633351964, 1833347038, 5632800151, 1934244794, 567933779, 1934244771, 1934244764, 1934244753, 1934244743, 663132021, 663132009, 1934244719, 567933754, 1934244692, 762948426, 762948429, 1934244654, 1934244652]",5203.25,"[3870, 2665, 2664, 2673, 3686, 3685, 1142, 1155, 1170, 1178, 4112, 4112, 4111, 2728, 2810, 2811, 2805, 2820, 2821, 2816, 2817, 1676, 1675, 3080, 2537, 2533, 1072, 1073, 1070, 1060, 886, 2471, 3066, 650, 3021, 867, 131, 839, 841, 826, 813, 802, 195, 774, 773, 766, 342, 348, 757, 755]"
13037735206,13037735221,O_83,D_3,"[13037735206, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 1934771016, 4723291258, 4816024507, 4723291279, 4723291246, 5280400753, 5280400736, 5280400731, 5280400734, 5280400727, 5280400726, 5280400735, 8252598601, 6404679085, 13037735221]",3157.4429999999998,"[3870, 2665, 2664, 2673, 3686, 3685, 1142, 1155, 2698, 2793, 2792, 2705, 2882, 2883, 2874, 2869, 2868, 2863, 2871, 3926, 3927, 3776]"
13037735206,13037735222,O_83,D_4,"[13037735206, 1934770993, 4723291221, 1934770997, 4723291239, 6353187992, 1934771002, 1934771006, 1934771016, 1934771020, 1934771025, 13037735222]",1711.7440000000001,"[3870, 2665, 2664, 2673, 3686, 3685, 1142, 1155, 1170, 1178, 4112]"
